0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000450,,,,
0.0000410,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000700,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000410,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000740,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000410,,,,
0.0000450,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000450,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000410,,,,
0.0000420,,,,
0.0000440,,,,
0.0000610,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000410,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000120,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000470,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000730,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000440,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000690,,,,
0.0000420,,,,
0.0000450,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000460,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000460,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000680,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000720,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000110,,,,
0.0000080,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000090,,,,
0.0000070,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000470,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000100,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000460,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000440,,,,
0.0000120,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000580,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000110,,,,
0.0000080,,,,
0.0000420,,,,
0.0000430,,,,
0.0000490,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000450,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000410,,,,
0.0000410,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000410,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000740,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000450,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000120,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000710,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000110,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000450,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000720,,,,
0.0000410,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000110,,,,
0.0000080,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000630,,,,
0.0000420,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000410,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000440,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000410,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000440,,,,
0.0000430,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000460,,,,
0.0000430,,,,
0.0000420,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000420,,,,
0.0000420,,,,
0.0000440,,,,
0.0000410,,,,
0.0000410,,,,
0.0000430,,,,
0.0000420,,,,
0.0000430,,,,
0.0000430,,,,
0.0000430,,,,
